code,code_type,description,concept_id,code_class,concept_name,domain_id,concept_code,domain_id,concept_class_id,vocabulary_id,mapped_concept_id,mapped_concept_name,mapped_domain_id,mapped_concept_code,mapped_concept_class_id,mapped_vocabulary_id
C82.69,ICD10CM,"Cutaneous follicle center lymphoma, extranodal and solid organ sites",45576356,canc,"Cutaneous follicle center lymphoma, extranodal and solid organ sites",Condition,C82.69,Condition,5-char billing code,ICD10CM,440058,Malignant lymphoma of extranodal AND/OR solid organ site,Condition,93199007,Disorder,SNOMED
C82.69,ICD10CM,"Cutaneous follicle center lymphoma, extranodal and solid organ sites",45576356,canc,"Cutaneous follicle center lymphoma, extranodal and solid organ sites",Condition,C82.69,Condition,5-char billing code,ICD10CM,35610325,"Follicular lymphoma, cutaneous follicle centre",Condition,1091861000000100,Disorder,SNOMED
C82.80,ICD10CM,"Other types of follicular lymphoma, unspecified site",45547538,canc,"Other types of follicular lymphoma, unspecified site",Condition,C82.80,Condition,5-char billing code,ICD10CM,4147411,Follicular lymphoma,Condition,308121000,Disorder,SNOMED
C82.81,ICD10CM,"Other types of follicular lymphoma, lymph nodes of head, face, and neck",45595703,canc,"Other types of follicular lymphoma, lymph nodes of head, face, and neck",Condition,C82.81,Condition,5-char billing code,ICD10CM,4147411,Follicular lymphoma,Condition,308121000,Disorder,SNOMED
C82.81,ICD10CM,"Other types of follicular lymphoma, lymph nodes of head, face, and neck",45595703,canc,"Other types of follicular lymphoma, lymph nodes of head, face, and neck",Condition,C82.81,Condition,5-char billing code,ICD10CM,37165833,Malignant lymphoma of lymph nodes of head and neck,Condition,1255807003,Disorder,SNOMED
C82.82,ICD10CM,"Other types of follicular lymphoma, intrathoracic lymph nodes",45542643,canc,"Other types of follicular lymphoma, intrathoracic lymph nodes",Condition,C82.82,Condition,5-char billing code,ICD10CM,435492,Nodular lymphoma of intrathoracic lymph nodes,Condition,95188007,Disorder,SNOMED
C82.83,ICD10CM,"Other types of follicular lymphoma, intra-abdominal lymph nodes",45586037,canc,"Other types of follicular lymphoma, intra-abdominal lymph nodes",Condition,C82.83,Condition,5-char billing code,ICD10CM,200338,Nodular lymphoma of intra-abdominal lymph nodes,Condition,95186006,Disorder,SNOMED
C82.84,ICD10CM,"Other types of follicular lymphoma, lymph nodes of axilla and upper limb",45586038,canc,"Other types of follicular lymphoma, lymph nodes of axilla and upper limb",Condition,C82.84,Condition,5-char billing code,ICD10CM,4147411,Follicular lymphoma,Condition,308121000,Disorder,SNOMED
C82.84,ICD10CM,"Other types of follicular lymphoma, lymph nodes of axilla and upper limb",45586038,canc,"Other types of follicular lymphoma, lymph nodes of axilla and upper limb",Condition,C82.84,Condition,5-char billing code,ICD10CM,37165865,Malignant lymphoma of lymph nodes of upper limb,Condition,1255906008,Disorder,SNOMED
C82.85,ICD10CM,"Other types of follicular lymphoma, lymph nodes of inguinal region and lower limb",45561845,canc,"Other types of follicular lymphoma, lymph nodes of inguinal region and lower limb",Condition,C82.85,Condition,5-char billing code,ICD10CM,4147411,Follicular lymphoma,Condition,308121000,Disorder,SNOMED
C82.85,ICD10CM,"Other types of follicular lymphoma, lymph nodes of inguinal region and lower limb",45561845,canc,"Other types of follicular lymphoma, lymph nodes of inguinal region and lower limb",Condition,C82.85,Condition,5-char billing code,ICD10CM,37165866,Malignant lymphoma of lymph nodes of lower limb,Condition,1255907004,Disorder,SNOMED
C82.86,ICD10CM,"Other types of follicular lymphoma, intrapelvic lymph nodes",45542644,canc,"Other types of follicular lymphoma, intrapelvic lymph nodes",Condition,C82.86,Condition,5-char billing code,ICD10CM,198088,Nodular lymphoma of intrapelvic lymph nodes,Condition,95187002,Disorder,SNOMED
C82.87,ICD10CM,"Other types of follicular lymphoma, spleen",45561846,canc,"Other types of follicular lymphoma, spleen",Condition,C82.87,Condition,5-char billing code,ICD10CM,198374,Nodular lymphoma of spleen,Condition,95193005,Disorder,SNOMED
C82.88,ICD10CM,"Other types of follicular lymphoma, lymph nodes of multiple sites",45532950,canc,"Other types of follicular lymphoma, lymph nodes of multiple sites",Condition,C82.88,Condition,5-char billing code,ICD10CM,320347,Nodular lymphoma of lymph nodes of multiple sites,Condition,95192000,Disorder,SNOMED
C82.89,ICD10CM,"Other types of follicular lymphoma, extranodal and solid organ sites",45561847,canc,"Other types of follicular lymphoma, extranodal and solid organ sites",Condition,C82.89,Condition,5-char billing code,ICD10CM,4149840,Nodular lymphoma,Condition,269476000,Disorder,SNOMED
C82.90,ICD10CM,"Follicular lymphoma, unspecified, unspecified site",45552300,canc,"Follicular lymphoma, unspecified, unspecified site",Condition,C82.90,Condition,5-char billing code,ICD10CM,4147411,Follicular lymphoma,Condition,308121000,Disorder,SNOMED
C82.91,ICD10CM,"Follicular lymphoma, unspecified, lymph nodes of head, face, and neck",45542645,canc,"Follicular lymphoma, unspecified, lymph nodes of head, face, and neck",Condition,C82.91,Condition,5-char billing code,ICD10CM,4147411,Follicular lymphoma,Condition,308121000,Disorder,SNOMED
C82.92,ICD10CM,"Follicular lymphoma, unspecified, intrathoracic lymph nodes",45581238,canc,"Follicular lymphoma, unspecified, intrathoracic lymph nodes",Condition,C82.92,Condition,5-char billing code,ICD10CM,435492,Nodular lymphoma of intrathoracic lymph nodes,Condition,95188007,Disorder,SNOMED
C82.93,ICD10CM,"Follicular lymphoma, unspecified, intra-abdominal lymph nodes",45590938,canc,"Follicular lymphoma, unspecified, intra-abdominal lymph nodes",Condition,C82.93,Condition,5-char billing code,ICD10CM,200338,Nodular lymphoma of intra-abdominal lymph nodes,Condition,95186006,Disorder,SNOMED
C82.94,ICD10CM,"Follicular lymphoma, unspecified, lymph nodes of axilla and upper limb",45581239,canc,"Follicular lymphoma, unspecified, lymph nodes of axilla and upper limb",Condition,C82.94,Condition,5-char billing code,ICD10CM,4147411,Follicular lymphoma,Condition,308121000,Disorder,SNOMED
C82.94,ICD10CM,"Follicular lymphoma, unspecified, lymph nodes of axilla and upper limb",45581239,canc,"Follicular lymphoma, unspecified, lymph nodes of axilla and upper limb",Condition,C82.94,Condition,5-char billing code,ICD10CM,37165865,Malignant lymphoma of lymph nodes of upper limb,Condition,1255906008,Disorder,SNOMED
C82.95,ICD10CM,"Follicular lymphoma, unspecified, lymph nodes of inguinal region and lower limb",45566633,canc,"Follicular lymphoma, unspecified, lymph nodes of inguinal region and lower limb",Condition,C82.95,Condition,5-char billing code,ICD10CM,4147411,Follicular lymphoma,Condition,308121000,Disorder,SNOMED
C82.95,ICD10CM,"Follicular lymphoma, unspecified, lymph nodes of inguinal region and lower limb",45566633,canc,"Follicular lymphoma, unspecified, lymph nodes of inguinal region and lower limb",Condition,C82.95,Condition,5-char billing code,ICD10CM,37165866,Malignant lymphoma of lymph nodes of lower limb,Condition,1255907004,Disorder,SNOMED
C82.96,ICD10CM,"Follicular lymphoma, unspecified, intrapelvic lymph nodes",45552301,canc,"Follicular lymphoma, unspecified, intrapelvic lymph nodes",Condition,C82.96,Condition,5-char billing code,ICD10CM,198088,Nodular lymphoma of intrapelvic lymph nodes,Condition,95187002,Disorder,SNOMED
C82.97,ICD10CM,"Follicular lymphoma, unspecified, spleen",45561848,canc,"Follicular lymphoma, unspecified, spleen",Condition,C82.97,Condition,5-char billing code,ICD10CM,198374,Nodular lymphoma of spleen,Condition,95193005,Disorder,SNOMED
C82.98,ICD10CM,"Follicular lymphoma, unspecified, lymph nodes of multiple sites",45552302,canc,"Follicular lymphoma, unspecified, lymph nodes of multiple sites",Condition,C82.98,Condition,5-char billing code,ICD10CM,320347,Nodular lymphoma of lymph nodes of multiple sites,Condition,95192000,Disorder,SNOMED
C82.99,ICD10CM,"Follicular lymphoma, unspecified, extranodal and solid organ sites",45561849,canc,"Follicular lymphoma, unspecified, extranodal and solid organ sites",Condition,C82.99,Condition,5-char billing code,ICD10CM,4149840,Nodular lymphoma,Condition,269476000,Disorder,SNOMED
C83.00,ICD10CM,"Small cell B-cell lymphoma, unspecified site",45600547,canc,"Small cell B-cell lymphoma, unspecified site",Condition,C83.00,Condition,5-char billing code,ICD10CM,4119130,Malignant lymphoma - small lymphocytic,Condition,302841002,Disorder,SNOMED
C83.01,ICD10CM,"Small cell B-cell lymphoma, lymph nodes of head, face, and neck",45561850,canc,"Small cell B-cell lymphoma, lymph nodes of head, face, and neck",Condition,C83.01,Condition,5-char billing code,ICD10CM,4119130,Malignant lymphoma - small lymphocytic,Condition,302841002,Disorder,SNOMED
C83.01,ICD10CM,"Small cell B-cell lymphoma, lymph nodes of head, face, and neck",45561850,canc,"Small cell B-cell lymphoma, lymph nodes of head, face, and neck",Condition,C83.01,Condition,5-char billing code,ICD10CM,37165833,Malignant lymphoma of lymph nodes of head and neck,Condition,1255807003,Disorder,SNOMED
C83.02,ICD10CM,"Small cell B-cell lymphoma, intrathoracic lymph nodes",45537858,canc,"Small cell B-cell lymphoma, intrathoracic lymph nodes",Condition,C83.02,Condition,5-char billing code,ICD10CM,435753,Malignant lymphoma of intrathoracic lymph nodes,Condition,93193008,Disorder,SNOMED
C83.02,ICD10CM,"Small cell B-cell lymphoma, intrathoracic lymph nodes",45537858,canc,"Small cell B-cell lymphoma, intrathoracic lymph nodes",Condition,C83.02,Condition,5-char billing code,ICD10CM,4119130,Malignant lymphoma - small lymphocytic,Condition,302841002,Disorder,SNOMED
C83.03,ICD10CM,"Small cell B-cell lymphoma, intra-abdominal lymph nodes",45605304,canc,"Small cell B-cell lymphoma, intra-abdominal lymph nodes",Condition,C83.03,Condition,5-char billing code,ICD10CM,36684813,Small lymphocytic B-cell lymphoma of intra-abdominal lymph nodes,Condition,352411000119109,Disorder,SNOMED
C83.04,ICD10CM,"Small cell B-cell lymphoma, lymph nodes of axilla and upper limb",45605305,canc,"Small cell B-cell lymphoma, lymph nodes of axilla and upper limb",Condition,C83.04,Condition,5-char billing code,ICD10CM,4119130,Malignant lymphoma - small lymphocytic,Condition,302841002,Disorder,SNOMED
C83.04,ICD10CM,"Small cell B-cell lymphoma, lymph nodes of axilla and upper limb",45605305,canc,"Small cell B-cell lymphoma, lymph nodes of axilla and upper limb",Condition,C83.04,Condition,5-char billing code,ICD10CM,37165865,Malignant lymphoma of lymph nodes of upper limb,Condition,1255906008,Disorder,SNOMED
C83.05,ICD10CM,"Small cell B-cell lymphoma, lymph nodes of inguinal region and lower limb",45590940,canc,"Small cell B-cell lymphoma, lymph nodes of inguinal region and lower limb",Condition,C83.05,Condition,5-char billing code,ICD10CM,4119130,Malignant lymphoma - small lymphocytic,Condition,302841002,Disorder,SNOMED
C83.05,ICD10CM,"Small cell B-cell lymphoma, lymph nodes of inguinal region and lower limb",45590940,canc,"Small cell B-cell lymphoma, lymph nodes of inguinal region and lower limb",Condition,C83.05,Condition,5-char billing code,ICD10CM,37165866,Malignant lymphoma of lymph nodes of lower limb,Condition,1255907004,Disorder,SNOMED
C83.06,ICD10CM,"Small cell B-cell lymphoma, intrapelvic lymph nodes",45605306,canc,"Small cell B-cell lymphoma, intrapelvic lymph nodes",Condition,C83.06,Condition,5-char billing code,ICD10CM,195195,Malignant lymphoma of intrapelvic lymph nodes,Condition,93192003,Disorder,SNOMED
C83.06,ICD10CM,"Small cell B-cell lymphoma, intrapelvic lymph nodes",45605306,canc,"Small cell B-cell lymphoma, intrapelvic lymph nodes",Condition,C83.06,Condition,5-char billing code,ICD10CM,4119130,Malignant lymphoma - small lymphocytic,Condition,302841002,Disorder,SNOMED
C83.07,ICD10CM,"Small cell B-cell lymphoma, spleen",45566634,canc,"Small cell B-cell lymphoma, spleen",Condition,C83.07,Condition,5-char billing code,ICD10CM,200343,Malignant lymphoma of spleen,Condition,93198004,Disorder,SNOMED
C83.07,ICD10CM,"Small cell B-cell lymphoma, spleen",45566634,canc,"Small cell B-cell lymphoma, spleen",Condition,C83.07,Condition,5-char billing code,ICD10CM,4119130,Malignant lymphoma - small lymphocytic,Condition,302841002,Disorder,SNOMED
C83.08,ICD10CM,"Small cell B-cell lymphoma, lymph nodes of multiple sites",45590941,canc,"Small cell B-cell lymphoma, lymph nodes of multiple sites",Condition,C83.08,Condition,5-char billing code,ICD10CM,36684812,Small lymphocytic B-cell lymphoma of lymph nodes of multiple sites,Condition,352251000119109,Disorder,SNOMED
C83.09,ICD10CM,"Small cell B-cell lymphoma, extranodal and solid organ sites",45537859,canc,"Small cell B-cell lymphoma, extranodal and solid organ sites",Condition,C83.09,Condition,5-char billing code,ICD10CM,440058,Malignant lymphoma of extranodal AND/OR solid organ site,Condition,93199007,Disorder,SNOMED
C83.09,ICD10CM,"Small cell B-cell lymphoma, extranodal and solid organ sites",45537859,canc,"Small cell B-cell lymphoma, extranodal and solid organ sites",Condition,C83.09,Condition,5-char billing code,ICD10CM,4119130,Malignant lymphoma - small lymphocytic,Condition,302841002,Disorder,SNOMED
C83.10,ICD10CM,"Mantle cell lymphoma, unspecified site",45576357,canc,"Mantle cell lymphoma, unspecified site",Condition,C83.10,Condition,5-char billing code,ICD10CM,40481901,Mantle cell lymphoma,Condition,443487006,Disorder,SNOMED
C83.11,ICD10CM,"Mantle cell lymphoma, lymph nodes of head, face, and neck",45586039,canc,"Mantle cell lymphoma, lymph nodes of head, face, and neck",Condition,C83.11,Condition,5-char billing code,ICD10CM,37165833,Malignant lymphoma of lymph nodes of head and neck,Condition,1255807003,Disorder,SNOMED
C83.11,ICD10CM,"Mantle cell lymphoma, lymph nodes of head, face, and neck",45586039,canc,"Mantle cell lymphoma, lymph nodes of head, face, and neck",Condition,C83.11,Condition,5-char billing code,ICD10CM,40481901,Mantle cell lymphoma,Condition,443487006,Disorder,SNOMED
C83.12,ICD10CM,"Mantle cell lymphoma, intrathoracic lymph nodes",45600548,canc,"Mantle cell lymphoma, intrathoracic lymph nodes",Condition,C83.12,Condition,5-char billing code,ICD10CM,435753,Malignant lymphoma of intrathoracic lymph nodes,Condition,93193008,Disorder,SNOMED
C83.12,ICD10CM,"Mantle cell lymphoma, intrathoracic lymph nodes",45600548,canc,"Mantle cell lymphoma, intrathoracic lymph nodes",Condition,C83.12,Condition,5-char billing code,ICD10CM,40481901,Mantle cell lymphoma,Condition,443487006,Disorder,SNOMED
C83.13,ICD10CM,"Mantle cell lymphoma, intra-abdominal lymph nodes",45586040,canc,"Mantle cell lymphoma, intra-abdominal lymph nodes",Condition,C83.13,Condition,5-char billing code,ICD10CM,200349,Malignant lymphoma of intra-abdominal lymph nodes,Condition,93191005,Disorder,SNOMED
C83.13,ICD10CM,"Mantle cell lymphoma, intra-abdominal lymph nodes",45586040,canc,"Mantle cell lymphoma, intra-abdominal lymph nodes",Condition,C83.13,Condition,5-char billing code,ICD10CM,40481901,Mantle cell lymphoma,Condition,443487006,Disorder,SNOMED
C83.14,ICD10CM,"Mantle cell lymphoma, lymph nodes of axilla and upper limb",45590942,canc,"Mantle cell lymphoma, lymph nodes of axilla and upper limb",Condition,C83.14,Condition,5-char billing code,ICD10CM,37165865,Malignant lymphoma of lymph nodes of upper limb,Condition,1255906008,Disorder,SNOMED
C83.14,ICD10CM,"Mantle cell lymphoma, lymph nodes of axilla and upper limb",45590942,canc,"Mantle cell lymphoma, lymph nodes of axilla and upper limb",Condition,C83.14,Condition,5-char billing code,ICD10CM,40481901,Mantle cell lymphoma,Condition,443487006,Disorder,SNOMED
C83.15,ICD10CM,"Mantle cell lymphoma, lymph nodes of inguinal region and lower limb",45586041,canc,"Mantle cell lymphoma, lymph nodes of inguinal region and lower limb",Condition,C83.15,Condition,5-char billing code,ICD10CM,37165866,Malignant lymphoma of lymph nodes of lower limb,Condition,1255907004,Disorder,SNOMED
C83.15,ICD10CM,"Mantle cell lymphoma, lymph nodes of inguinal region and lower limb",45586041,canc,"Mantle cell lymphoma, lymph nodes of inguinal region and lower limb",Condition,C83.15,Condition,5-char billing code,ICD10CM,40481901,Mantle cell lymphoma,Condition,443487006,Disorder,SNOMED
C83.16,ICD10CM,"Mantle cell lymphoma, intrapelvic lymph nodes",45547539,canc,"Mantle cell lymphoma, intrapelvic lymph nodes",Condition,C83.16,Condition,5-char billing code,ICD10CM,195195,Malignant lymphoma of intrapelvic lymph nodes,Condition,93192003,Disorder,SNOMED
C83.16,ICD10CM,"Mantle cell lymphoma, intrapelvic lymph nodes",45547539,canc,"Mantle cell lymphoma, intrapelvic lymph nodes",Condition,C83.16,Condition,5-char billing code,ICD10CM,40481901,Mantle cell lymphoma,Condition,443487006,Disorder,SNOMED
C83.17,ICD10CM,"Mantle cell lymphoma, spleen",45586042,canc,"Mantle cell lymphoma, spleen",Condition,C83.17,Condition,5-char billing code,ICD10CM,40479608,Mantle cell lymphoma of spleen,Condition,441559006,Disorder,SNOMED
C83.18,ICD10CM,"Mantle cell lymphoma, lymph nodes of multiple sites",45595704,canc,"Mantle cell lymphoma, lymph nodes of multiple sites",Condition,C83.18,Condition,5-char billing code,ICD10CM,36684463,Mantle cell lymphoma of lymph nodes of multiple sites,Condition,116871000119103,Disorder,SNOMED
