code,code_type,description,concept_id,code_class,concept_name,domain_id,concept_code,domain_id,concept_class_id,vocabulary_id,mapped_concept_id,mapped_concept_name,mapped_domain_id,mapped_concept_code,mapped_concept_class_id,mapped_vocabulary_id
T51.0X2A,ICD10CM,"Toxic effect of ethanol, intentional self-harm, initial encounter",45585063,alcohol,"Toxic effect of ethanol, intentional self-harm, initial encounter",Condition,T51.0X2A,Condition,7-char billing code,ICD10CM,439235,Self inflicted injury,Condition,276853009,Disorder,SNOMED
T51.0X2A,ICD10CM,"Toxic effect of ethanol, intentional self-harm, initial encounter",45585063,alcohol,"Toxic effect of ethanol, intentional self-harm, initial encounter",Condition,T51.0X2A,Condition,7-char billing code,ICD10CM,4152376,Intentional self poisoning,Condition,271982007,Disorder,SNOMED
T51.0X2D,ICD10CM,"Toxic effect of ethanol, intentional self-harm, subsequent encounter",45585064,alcohol,"Toxic effect of ethanol, intentional self-harm, subsequent encounter",Condition,T51.0X2D,Condition,7-char billing code,ICD10CM,436585,Toxic effect of ethyl alcohol,Condition,82782008,Disorder,SNOMED
T51.0X2D,ICD10CM,"Toxic effect of ethanol, intentional self-harm, subsequent encounter",45585064,alcohol,"Toxic effect of ethanol, intentional self-harm, subsequent encounter",Condition,T51.0X2D,Condition,7-char billing code,ICD10CM,439235,Self inflicted injury,Condition,276853009,Disorder,SNOMED
T51.0X2D,ICD10CM,"Toxic effect of ethanol, intentional self-harm, subsequent encounter",45585064,alcohol,"Toxic effect of ethanol, intentional self-harm, subsequent encounter",Condition,T51.0X2D,Condition,7-char billing code,ICD10CM,4152376,Intentional self poisoning,Condition,271982007,Disorder,SNOMED
T51.0X2S,ICD10CM,"Toxic effect of ethanol, intentional self-harm, sequela",45604393,alcohol,"Toxic effect of ethanol, intentional self-harm, sequela",Condition,T51.0X2S,Condition,7-char billing code,ICD10CM,435446,Late effect of self inflicted injury,Condition,219174008,Disorder,SNOMED
T51.0X2S,ICD10CM,"Toxic effect of ethanol, intentional self-harm, sequela",45604393,alcohol,"Toxic effect of ethanol, intentional self-harm, sequela",Condition,T51.0X2S,Condition,7-char billing code,ICD10CM,4180771,Disorder due to and following poisoning,Condition,363304009,Disorder,SNOMED
T51.0X3A,ICD10CM,"Toxic effect of ethanol, assault, initial encounter",45541654,alcohol,"Toxic effect of ethanol, assault, initial encounter",Condition,T51.0X3A,Condition,7-char billing code,ICD10CM,436585,Toxic effect of ethyl alcohol,Condition,82782008,Disorder,SNOMED
T51.0X3A,ICD10CM,"Toxic effect of ethanol, assault, initial encounter",45541654,alcohol,"Toxic effect of ethanol, assault, initial encounter",Condition,T51.0X3A,Condition,7-char billing code,ICD10CM,440599,Assault by poisoning,Observation,219186006,Event,SNOMED
T51.0X3D,ICD10CM,"Toxic effect of ethanol, assault, subsequent encounter",45609160,alcohol,"Toxic effect of ethanol, assault, subsequent encounter",Condition,T51.0X3D,Condition,7-char billing code,ICD10CM,436585,Toxic effect of ethyl alcohol,Condition,82782008,Disorder,SNOMED
T51.0X3D,ICD10CM,"Toxic effect of ethanol, assault, subsequent encounter",45609160,alcohol,"Toxic effect of ethanol, assault, subsequent encounter",Condition,T51.0X3D,Condition,7-char billing code,ICD10CM,440599,Assault by poisoning,Observation,219186006,Event,SNOMED
T51.0X3S,ICD10CM,"Toxic effect of ethanol, assault, sequela",45556088,alcohol,"Toxic effect of ethanol, assault, sequela",Condition,T51.0X3S,Condition,7-char billing code,ICD10CM,4180771,Disorder due to and following poisoning,Condition,363304009,Disorder,SNOMED
T51.0X3S,ICD10CM,"Toxic effect of ethanol, assault, sequela",45556088,alcohol,"Toxic effect of ethanol, assault, sequela",Condition,T51.0X3S,Condition,7-char billing code,ICD10CM,35625043,Late effect due to homicide attempt,Condition,768011006,Disorder,SNOMED
T51.0X4A,ICD10CM,"Toxic effect of ethanol, undetermined, initial encounter",45594748,alcohol,"Toxic effect of ethanol, undetermined, initial encounter",Condition,T51.0X4A,Condition,7-char billing code,ICD10CM,436585,Toxic effect of ethyl alcohol,Condition,82782008,Disorder,SNOMED
T51.0X4D,ICD10CM,"Toxic effect of ethanol, undetermined, subsequent encounter",45536868,alcohol,"Toxic effect of ethanol, undetermined, subsequent encounter",Condition,T51.0X4D,Condition,7-char billing code,ICD10CM,436585,Toxic effect of ethyl alcohol,Condition,82782008,Disorder,SNOMED
T51.0X4S,ICD10CM,"Toxic effect of ethanol, undetermined, sequela",45585065,alcohol,"Toxic effect of ethanol, undetermined, sequela",Condition,T51.0X4S,Condition,7-char billing code,ICD10CM,4074169,Late effect of injury of unknown intent,Condition,219365001,Disorder,SNOMED
T51.0X4S,ICD10CM,"Toxic effect of ethanol, undetermined, sequela",45585065,alcohol,"Toxic effect of ethanol, undetermined, sequela",Condition,T51.0X4S,Condition,7-char billing code,ICD10CM,4180771,Disorder due to and following poisoning,Condition,363304009,Disorder,SNOMED
T51.1X1A,ICD10CM,"Toxic effect of methanol, accidental (unintentional), initial encounter",45609161,alcohol,"Toxic effect of methanol, accidental (unintentional), initial encounter",Condition,T51.1X1A,Condition,7-char billing code,ICD10CM,436300,Accidental poisoning by methyl alcohol,Condition,216640006,Disorder,SNOMED
T51.1X1A,ICD10CM,"Toxic effect of methanol, accidental (unintentional), initial encounter",45609161,alcohol,"Toxic effect of methanol, accidental (unintentional), initial encounter",Condition,T51.1X1A,Condition,7-char billing code,ICD10CM,440279,Accident,Observation,55566008,Event,SNOMED
T51.1X1D,ICD10CM,"Toxic effect of methanol, accidental (unintentional), subsequent encounter",45594749,alcohol,"Toxic effect of methanol, accidental (unintentional), subsequent encounter",Condition,T51.1X1D,Condition,7-char billing code,ICD10CM,436300,Accidental poisoning by methyl alcohol,Condition,216640006,Disorder,SNOMED
T51.1X1D,ICD10CM,"Toxic effect of methanol, accidental (unintentional), subsequent encounter",45594749,alcohol,"Toxic effect of methanol, accidental (unintentional), subsequent encounter",Condition,T51.1X1D,Condition,7-char billing code,ICD10CM,440279,Accident,Observation,55566008,Event,SNOMED
T51.1X1S,ICD10CM,"Toxic effect of methanol, accidental (unintentional), sequela",45551307,alcohol,"Toxic effect of methanol, accidental (unintentional), sequela",Condition,T51.1X1S,Condition,7-char billing code,ICD10CM,441768,Disorder due to and following accidental poisoning,Condition,218249005,Disorder,SNOMED
T51.1X2A,ICD10CM,"Toxic effect of methanol, intentional self-harm, initial encounter",45580251,alcohol,"Toxic effect of methanol, intentional self-harm, initial encounter",Condition,T51.1X2A,Condition,7-char billing code,ICD10CM,439235,Self inflicted injury,Condition,276853009,Disorder,SNOMED
T51.1X2A,ICD10CM,"Toxic effect of methanol, intentional self-harm, initial encounter",45580251,alcohol,"Toxic effect of methanol, intentional self-harm, initial encounter",Condition,T51.1X2A,Condition,7-char billing code,ICD10CM,441761,Methyl alcohol causing toxic effect,Condition,212809004,Disorder,SNOMED
T51.1X2A,ICD10CM,"Toxic effect of methanol, intentional self-harm, initial encounter",45580251,alcohol,"Toxic effect of methanol, intentional self-harm, initial encounter",Condition,T51.1X2A,Condition,7-char billing code,ICD10CM,4152376,Intentional self poisoning,Condition,271982007,Disorder,SNOMED
T51.1X2D,ICD10CM,"Toxic effect of methanol, intentional self-harm, subsequent encounter",45536869,alcohol,"Toxic effect of methanol, intentional self-harm, subsequent encounter",Condition,T51.1X2D,Condition,7-char billing code,ICD10CM,439235,Self inflicted injury,Condition,276853009,Disorder,SNOMED
T51.1X2D,ICD10CM,"Toxic effect of methanol, intentional self-harm, subsequent encounter",45536869,alcohol,"Toxic effect of methanol, intentional self-harm, subsequent encounter",Condition,T51.1X2D,Condition,7-char billing code,ICD10CM,441761,Methyl alcohol causing toxic effect,Condition,212809004,Disorder,SNOMED
T51.1X2D,ICD10CM,"Toxic effect of methanol, intentional self-harm, subsequent encounter",45536869,alcohol,"Toxic effect of methanol, intentional self-harm, subsequent encounter",Condition,T51.1X2D,Condition,7-char billing code,ICD10CM,4152376,Intentional self poisoning,Condition,271982007,Disorder,SNOMED
T51.1X2S,ICD10CM,"Toxic effect of methanol, intentional self-harm, sequela",45585066,alcohol,"Toxic effect of methanol, intentional self-harm, sequela",Condition,T51.1X2S,Condition,7-char billing code,ICD10CM,435446,Late effect of self inflicted injury,Condition,219174008,Disorder,SNOMED
T51.1X2S,ICD10CM,"Toxic effect of methanol, intentional self-harm, sequela",45585066,alcohol,"Toxic effect of methanol, intentional self-harm, sequela",Condition,T51.1X2S,Condition,7-char billing code,ICD10CM,4180771,Disorder due to and following poisoning,Condition,363304009,Disorder,SNOMED
T51.1X3A,ICD10CM,"Toxic effect of methanol, assault, initial encounter",45604394,alcohol,"Toxic effect of methanol, assault, initial encounter",Condition,T51.1X3A,Condition,7-char billing code,ICD10CM,440599,Assault by poisoning,Observation,219186006,Event,SNOMED
T51.1X3A,ICD10CM,"Toxic effect of methanol, assault, initial encounter",45604394,alcohol,"Toxic effect of methanol, assault, initial encounter",Condition,T51.1X3A,Condition,7-char billing code,ICD10CM,441761,Methyl alcohol causing toxic effect,Condition,212809004,Disorder,SNOMED
T51.1X3D,ICD10CM,"Toxic effect of methanol, assault, subsequent encounter",45536870,alcohol,"Toxic effect of methanol, assault, subsequent encounter",Condition,T51.1X3D,Condition,7-char billing code,ICD10CM,440599,Assault by poisoning,Observation,219186006,Event,SNOMED
T51.1X3D,ICD10CM,"Toxic effect of methanol, assault, subsequent encounter",45536870,alcohol,"Toxic effect of methanol, assault, subsequent encounter",Condition,T51.1X3D,Condition,7-char billing code,ICD10CM,441761,Methyl alcohol causing toxic effect,Condition,212809004,Disorder,SNOMED
T51.1X3S,ICD10CM,"Toxic effect of methanol, assault, sequela",45585067,alcohol,"Toxic effect of methanol, assault, sequela",Condition,T51.1X3S,Condition,7-char billing code,ICD10CM,4180771,Disorder due to and following poisoning,Condition,363304009,Disorder,SNOMED
T51.1X3S,ICD10CM,"Toxic effect of methanol, assault, sequela",45585067,alcohol,"Toxic effect of methanol, assault, sequela",Condition,T51.1X3S,Condition,7-char billing code,ICD10CM,35625043,Late effect due to homicide attempt,Condition,768011006,Disorder,SNOMED
T51.1X4A,ICD10CM,"Toxic effect of methanol, undetermined, initial encounter",45546513,alcohol,"Toxic effect of methanol, undetermined, initial encounter",Condition,T51.1X4A,Condition,7-char billing code,ICD10CM,441761,Methyl alcohol causing toxic effect,Condition,212809004,Disorder,SNOMED
T51.1X4D,ICD10CM,"Toxic effect of methanol, undetermined, subsequent encounter",45546514,alcohol,"Toxic effect of methanol, undetermined, subsequent encounter",Condition,T51.1X4D,Condition,7-char billing code,ICD10CM,441761,Methyl alcohol causing toxic effect,Condition,212809004,Disorder,SNOMED
T51.1X4S,ICD10CM,"Toxic effect of methanol, undetermined, sequela",45589892,alcohol,"Toxic effect of methanol, undetermined, sequela",Condition,T51.1X4S,Condition,7-char billing code,ICD10CM,4074169,Late effect of injury of unknown intent,Condition,219365001,Disorder,SNOMED
T51.1X4S,ICD10CM,"Toxic effect of methanol, undetermined, sequela",45589892,alcohol,"Toxic effect of methanol, undetermined, sequela",Condition,T51.1X4S,Condition,7-char billing code,ICD10CM,4180771,Disorder due to and following poisoning,Condition,363304009,Disorder,SNOMED
T51.2X1A,ICD10CM,"Toxic effect of 2-Propanol, accidental (unintentional), initial encounter",45594750,alcohol,"Toxic effect of 2-Propanol, accidental (unintentional), initial encounter",Condition,T51.2X1A,Condition,7-char billing code,ICD10CM,440010,Accidental poisoning by isopropyl alcohol,Condition,216645001,Disorder,SNOMED
T51.2X1A,ICD10CM,"Toxic effect of 2-Propanol, accidental (unintentional), initial encounter",45594750,alcohol,"Toxic effect of 2-Propanol, accidental (unintentional), initial encounter",Condition,T51.2X1A,Condition,7-char billing code,ICD10CM,440279,Accident,Observation,55566008,Event,SNOMED
T51.2X1D,ICD10CM,"Toxic effect of 2-Propanol, accidental (unintentional), subsequent encounter",45594751,alcohol,"Toxic effect of 2-Propanol, accidental (unintentional), subsequent encounter",Condition,T51.2X1D,Condition,7-char billing code,ICD10CM,440010,Accidental poisoning by isopropyl alcohol,Condition,216645001,Disorder,SNOMED
T51.2X1D,ICD10CM,"Toxic effect of 2-Propanol, accidental (unintentional), subsequent encounter",45594751,alcohol,"Toxic effect of 2-Propanol, accidental (unintentional), subsequent encounter",Condition,T51.2X1D,Condition,7-char billing code,ICD10CM,440279,Accident,Observation,55566008,Event,SNOMED
T51.2X1S,ICD10CM,"Toxic effect of 2-Propanol, accidental (unintentional), sequela",45575402,alcohol,"Toxic effect of 2-Propanol, accidental (unintentional), sequela",Condition,T51.2X1S,Condition,7-char billing code,ICD10CM,441768,Disorder due to and following accidental poisoning,Condition,218249005,Disorder,SNOMED
T51.2X2A,ICD10CM,"Toxic effect of 2-Propanol, intentional self-harm, initial encounter",45560874,alcohol,"Toxic effect of 2-Propanol, intentional self-harm, initial encounter",Condition,T51.2X2A,Condition,7-char billing code,ICD10CM,439235,Self inflicted injury,Condition,276853009,Disorder,SNOMED
T51.2X2A,ICD10CM,"Toxic effect of 2-Propanol, intentional self-harm, initial encounter",45560874,alcohol,"Toxic effect of 2-Propanol, intentional self-harm, initial encounter",Condition,T51.2X2A,Condition,7-char billing code,ICD10CM,440892,Toxic effect of isopropyl alcohol,Condition,212813006,Disorder,SNOMED
T51.2X2A,ICD10CM,"Toxic effect of 2-Propanol, intentional self-harm, initial encounter",45560874,alcohol,"Toxic effect of 2-Propanol, intentional self-harm, initial encounter",Condition,T51.2X2A,Condition,7-char billing code,ICD10CM,4152376,Intentional self poisoning,Condition,271982007,Disorder,SNOMED
T51.2X2D,ICD10CM,"Toxic effect of 2-Propanol, intentional self-harm, subsequent encounter",45594752,alcohol,"Toxic effect of 2-Propanol, intentional self-harm, subsequent encounter",Condition,T51.2X2D,Condition,7-char billing code,ICD10CM,439235,Self inflicted injury,Condition,276853009,Disorder,SNOMED
T51.2X2D,ICD10CM,"Toxic effect of 2-Propanol, intentional self-harm, subsequent encounter",45594752,alcohol,"Toxic effect of 2-Propanol, intentional self-harm, subsequent encounter",Condition,T51.2X2D,Condition,7-char billing code,ICD10CM,440892,Toxic effect of isopropyl alcohol,Condition,212813006,Disorder,SNOMED
T51.2X2D,ICD10CM,"Toxic effect of 2-Propanol, intentional self-harm, subsequent encounter",45594752,alcohol,"Toxic effect of 2-Propanol, intentional self-harm, subsequent encounter",Condition,T51.2X2D,Condition,7-char billing code,ICD10CM,4152376,Intentional self poisoning,Condition,271982007,Disorder,SNOMED
T51.2X2S,ICD10CM,"Toxic effect of 2-Propanol, intentional self-harm, sequela",45556089,alcohol,"Toxic effect of 2-Propanol, intentional self-harm, sequela",Condition,T51.2X2S,Condition,7-char billing code,ICD10CM,435446,Late effect of self inflicted injury,Condition,219174008,Disorder,SNOMED
T51.2X2S,ICD10CM,"Toxic effect of 2-Propanol, intentional self-harm, sequela",45556089,alcohol,"Toxic effect of 2-Propanol, intentional self-harm, sequela",Condition,T51.2X2S,Condition,7-char billing code,ICD10CM,4180771,Disorder due to and following poisoning,Condition,363304009,Disorder,SNOMED
T51.2X3A,ICD10CM,"Toxic effect of 2-Propanol, assault, initial encounter",45551309,alcohol,"Toxic effect of 2-Propanol, assault, initial encounter",Condition,T51.2X3A,Condition,7-char billing code,ICD10CM,440599,Assault by poisoning,Observation,219186006,Event,SNOMED
T51.2X3A,ICD10CM,"Toxic effect of 2-Propanol, assault, initial encounter",45551309,alcohol,"Toxic effect of 2-Propanol, assault, initial encounter",Condition,T51.2X3A,Condition,7-char billing code,ICD10CM,440892,Toxic effect of isopropyl alcohol,Condition,212813006,Disorder,SNOMED
T51.2X3D,ICD10CM,"Toxic effect of 2-Propanol, assault, subsequent encounter",45560875,alcohol,"Toxic effect of 2-Propanol, assault, subsequent encounter",Condition,T51.2X3D,Condition,7-char billing code,ICD10CM,440599,Assault by poisoning,Observation,219186006,Event,SNOMED
T51.2X3D,ICD10CM,"Toxic effect of 2-Propanol, assault, subsequent encounter",45560875,alcohol,"Toxic effect of 2-Propanol, assault, subsequent encounter",Condition,T51.2X3D,Condition,7-char billing code,ICD10CM,440892,Toxic effect of isopropyl alcohol,Condition,212813006,Disorder,SNOMED
T51.2X3S,ICD10CM,"Toxic effect of 2-Propanol, assault, sequela",45565696,alcohol,"Toxic effect of 2-Propanol, assault, sequela",Condition,T51.2X3S,Condition,7-char billing code,ICD10CM,4180771,Disorder due to and following poisoning,Condition,363304009,Disorder,SNOMED
T51.2X3S,ICD10CM,"Toxic effect of 2-Propanol, assault, sequela",45565696,alcohol,"Toxic effect of 2-Propanol, assault, sequela",Condition,T51.2X3S,Condition,7-char billing code,ICD10CM,35625043,Late effect due to homicide attempt,Condition,768011006,Disorder,SNOMED
T51.2X4A,ICD10CM,"Toxic effect of 2-Propanol, undetermined, initial encounter",45536871,alcohol,"Toxic effect of 2-Propanol, undetermined, initial encounter",Condition,T51.2X4A,Condition,7-char billing code,ICD10CM,440892,Toxic effect of isopropyl alcohol,Condition,212813006,Disorder,SNOMED
