CUI,CODE,STR,PREFIX_CODE
C0694457,Q00-Q99,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Q75
C0694457,Q00-Q99,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Q76
C0694457,Q00-Q99,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Q77
C0694457,Q00-Q99,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Q78
C0694457,Q00-Q99,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Q79
C0694457,Q00-Q99,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Q80
C0694457,Q00-Q99,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Q81
C0694457,Q00-Q99,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Q82
C0694457,Q00-Q99,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Q83
C0694457,Q00-Q99,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Q84
C0694457,Q00-Q99,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Q85
C0694457,Q00-Q99,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Q86
C0694457,Q00-Q99,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Q87
C0694457,Q00-Q99,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Q88
C0694457,Q00-Q99,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Q89
C0694457,Q00-Q99,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Q90
C0694457,Q00-Q99,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Q91
C0694457,Q00-Q99,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Q92
C0694457,Q00-Q99,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Q93
C0694457,Q00-Q99,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Q94
C0694457,Q00-Q99,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Q95
C0694457,Q00-Q99,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Q96
C0694457,Q00-Q99,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Q97
C0694457,Q00-Q99,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Q98
C0694457,Q00-Q99,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Q99
C0477977,Q10-Q18,"Congenital malformations of eye, ear, face and neck (Q10-Q18)",Q10
C0477977,Q10-Q18,"Congenital malformations of eye, ear, face and neck (Q10-Q18)",Q11
C0477977,Q10-Q18,"Congenital malformations of eye, ear, face and neck (Q10-Q18)",Q12
C0477977,Q10-Q18,"Congenital malformations of eye, ear, face and neck (Q10-Q18)",Q13
C0477977,Q10-Q18,"Congenital malformations of eye, ear, face and neck (Q10-Q18)",Q14
C0477977,Q10-Q18,"Congenital malformations of eye, ear, face and neck (Q10-Q18)",Q15
C0477977,Q10-Q18,"Congenital malformations of eye, ear, face and neck (Q10-Q18)",Q16
C0477977,Q10-Q18,"Congenital malformations of eye, ear, face and neck (Q10-Q18)",Q17
C0477977,Q10-Q18,"Congenital malformations of eye, ear, face and neck (Q10-Q18)",Q18
C0478013,Q20-Q28,Congenital malformations of the circulatory system (Q20-Q28),Q20
C0478013,Q20-Q28,Congenital malformations of the circulatory system (Q20-Q28),Q21
C0478013,Q20-Q28,Congenital malformations of the circulatory system (Q20-Q28),Q22
C0478013,Q20-Q28,Congenital malformations of the circulatory system (Q20-Q28),Q23
C0478013,Q20-Q28,Congenital malformations of the circulatory system (Q20-Q28),Q24
C0478013,Q20-Q28,Congenital malformations of the circulatory system (Q20-Q28),Q25
C0478013,Q20-Q28,Congenital malformations of the circulatory system (Q20-Q28),Q26
C0478013,Q20-Q28,Congenital malformations of the circulatory system (Q20-Q28),Q27
C0478013,Q20-Q28,Congenital malformations of the circulatory system (Q20-Q28),Q28
C0035238,Q30-Q34,Congenital malformations of the respiratory system (Q30-Q34),Q30
C0035238,Q30-Q34,Congenital malformations of the respiratory system (Q30-Q34),Q31
C0035238,Q30-Q34,Congenital malformations of the respiratory system (Q30-Q34),Q32
C0035238,Q30-Q34,Congenital malformations of the respiratory system (Q30-Q34),Q33
C0035238,Q30-Q34,Congenital malformations of the respiratory system (Q30-Q34),Q34
C0158646,Q35-Q37,Cleft lip and cleft palate (Q35-Q37),Q35
C0158646,Q35-Q37,Cleft lip and cleft palate (Q35-Q37),Q36
C0158646,Q35-Q37,Cleft lip and cleft palate (Q35-Q37),Q37
C0158678,Q38-Q45,Other congenital malformations of the digestive system (Q38-Q45),Q38
C0158678,Q38-Q45,Other congenital malformations of the digestive system (Q38-Q45),Q39
C0158678,Q38-Q45,Other congenital malformations of the digestive system (Q38-Q45),Q40
C0158678,Q38-Q45,Other congenital malformations of the digestive system (Q38-Q45),Q41
C0158678,Q38-Q45,Other congenital malformations of the digestive system (Q38-Q45),Q42
C0158678,Q38-Q45,Other congenital malformations of the digestive system (Q38-Q45),Q43
C0158678,Q38-Q45,Other congenital malformations of the digestive system (Q38-Q45),Q44
C0158678,Q38-Q45,Other congenital malformations of the digestive system (Q38-Q45),Q45
C0158687,Q50-Q56,Congenital malformations of genital organs (Q50-Q56),Q50
C0158687,Q50-Q56,Congenital malformations of genital organs (Q50-Q56),Q51
C0158687,Q50-Q56,Congenital malformations of genital organs (Q50-Q56),Q52
C0158687,Q50-Q56,Congenital malformations of genital organs (Q50-Q56),Q53
C0158687,Q50-Q56,Congenital malformations of genital organs (Q50-Q56),Q54
C0158687,Q50-Q56,Congenital malformations of genital organs (Q50-Q56),Q55
C0158687,Q50-Q56,Congenital malformations of genital organs (Q50-Q56),Q56
C0158698,Q60-Q64,Congenital malformations of the urinary system (Q60-Q64),Q60
C0158698,Q60-Q64,Congenital malformations of the urinary system (Q60-Q64),Q61
C0158698,Q60-Q64,Congenital malformations of the urinary system (Q60-Q64),Q62
C0158698,Q60-Q64,Congenital malformations of the urinary system (Q60-Q64),Q63
C0158698,Q60-Q64,Congenital malformations of the urinary system (Q60-Q64),Q64
C0151491,Q65-Q79,Congenital malformations and deformations of the musculoskeletal system (Q65-Q79),Q65
C0151491,Q65-Q79,Congenital malformations and deformations of the musculoskeletal system (Q65-Q79),Q66
C0151491,Q65-Q79,Congenital malformations and deformations of the musculoskeletal system (Q65-Q79),Q67
C0151491,Q65-Q79,Congenital malformations and deformations of the musculoskeletal system (Q65-Q79),Q68
C0151491,Q65-Q79,Congenital malformations and deformations of the musculoskeletal system (Q65-Q79),Q69
C0151491,Q65-Q79,Congenital malformations and deformations of the musculoskeletal system (Q65-Q79),Q70
C0151491,Q65-Q79,Congenital malformations and deformations of the musculoskeletal system (Q65-Q79),Q71
C0151491,Q65-Q79,Congenital malformations and deformations of the musculoskeletal system (Q65-Q79),Q72
C0151491,Q65-Q79,Congenital malformations and deformations of the musculoskeletal system (Q65-Q79),Q73
C0151491,Q65-Q79,Congenital malformations and deformations of the musculoskeletal system (Q65-Q79),Q74
C0151491,Q65-Q79,Congenital malformations and deformations of the musculoskeletal system (Q65-Q79),Q75
C0151491,Q65-Q79,Congenital malformations and deformations of the musculoskeletal system (Q65-Q79),Q76
C0151491,Q65-Q79,Congenital malformations and deformations of the musculoskeletal system (Q65-Q79),Q77
C0151491,Q65-Q79,Congenital malformations and deformations of the musculoskeletal system (Q65-Q79),Q78
C0151491,Q65-Q79,Congenital malformations and deformations of the musculoskeletal system (Q65-Q79),Q79
C0158795,Q80-Q89,Other congenital malformations (Q80-Q89),Q80
C0158795,Q80-Q89,Other congenital malformations (Q80-Q89),Q81
C0158795,Q80-Q89,Other congenital malformations (Q80-Q89),Q82
C0158795,Q80-Q89,Other congenital malformations (Q80-Q89),Q83
C0158795,Q80-Q89,Other congenital malformations (Q80-Q89),Q84
C0158795,Q80-Q89,Other congenital malformations (Q80-Q89),Q85
C0158795,Q80-Q89,Other congenital malformations (Q80-Q89),Q86
C0158795,Q80-Q89,Other congenital malformations (Q80-Q89),Q87
C0158795,Q80-Q89,Other congenital malformations (Q80-Q89),Q88
C0158795,Q80-Q89,Other congenital malformations (Q80-Q89),Q89
C0694458,Q90-Q99,"Chromosomal abnormalities, not elsewhere classified (Q90-Q99)",Q90
C0694458,Q90-Q99,"Chromosomal abnormalities, not elsewhere classified (Q90-Q99)",Q91
C0694458,Q90-Q99,"Chromosomal abnormalities, not elsewhere classified (Q90-Q99)",Q92
C0694458,Q90-Q99,"Chromosomal abnormalities, not elsewhere classified (Q90-Q99)",Q93
C0694458,Q90-Q99,"Chromosomal abnormalities, not elsewhere classified (Q90-Q99)",Q94
C0694458,Q90-Q99,"Chromosomal abnormalities, not elsewhere classified (Q90-Q99)",Q95
C0694458,Q90-Q99,"Chromosomal abnormalities, not elsewhere classified (Q90-Q99)",Q96
C0694458,Q90-Q99,"Chromosomal abnormalities, not elsewhere classified (Q90-Q99)",Q97
C0694458,Q90-Q99,"Chromosomal abnormalities, not elsewhere classified (Q90-Q99)",Q98
C0694458,Q90-Q99,"Chromosomal abnormalities, not elsewhere classified (Q90-Q99)",Q99
C0478110,R00-R09,Symptoms and signs involving the circulatory and respiratory systems (R00-R09),R00
C0478110,R00-R09,Symptoms and signs involving the circulatory and respiratory systems (R00-R09),R01
C0478110,R00-R09,Symptoms and signs involving the circulatory and respiratory systems (R00-R09),R02
C0478110,R00-R09,Symptoms and signs involving the circulatory and respiratory systems (R00-R09),R03
C0478110,R00-R09,Symptoms and signs involving the circulatory and respiratory systems (R00-R09),R04
C0478110,R00-R09,Symptoms and signs involving the circulatory and respiratory systems (R00-R09),R05
C0478110,R00-R09,Symptoms and signs involving the circulatory and respiratory systems (R00-R09),R06
C0478110,R00-R09,Symptoms and signs involving the circulatory and respiratory systems (R00-R09),R07
C0478110,R00-R09,Symptoms and signs involving the circulatory and respiratory systems (R00-R09),R08
C0478110,R00-R09,Symptoms and signs involving the circulatory and respiratory systems (R00-R09),R09
C0694459,R00-R99,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",R00
C0694459,R00-R99,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",R01
C0694459,R00-R99,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",R02
C0694459,R00-R99,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",R03
C0694459,R00-R99,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",R04
C0694459,R00-R99,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",R05
C0694459,R00-R99,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",R06
C0694459,R00-R99,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",R07
C0694459,R00-R99,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",R08
C0694459,R00-R99,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",R09
C0694459,R00-R99,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",R10
C0694459,R00-R99,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",R11
C0694459,R00-R99,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",R12
C0694459,R00-R99,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",R13
C0694459,R00-R99,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",R14
C0694459,R00-R99,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",R15
C0694459,R00-R99,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",R16
C0694459,R00-R99,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",R17
C0694459,R00-R99,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",R18
C0694459,R00-R99,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",R19
C0694459,R00-R99,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",R20
C0694459,R00-R99,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",R21
C0694459,R00-R99,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",R22
C0694459,R00-R99,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",R23
C0694459,R00-R99,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",R24
C0694459,R00-R99,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",R25
C0694459,R00-R99,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",R26
C0694459,R00-R99,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",R27
C0694459,R00-R99,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",R28
C0694459,R00-R99,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",R29
C0694459,R00-R99,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",R30
C0694459,R00-R99,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",R31
