code,code_type,description,concept_id,code_class
I70.509,ICD10CM,"Unspecified atherosclerosis of nonautologous biological bypass graft(s) of the extremities, unspecified extremity",45572124,pvd
I70.511,ICD10CM,"Atherosclerosis of nonautologous biological bypass graft(s) of the extremities with intermittent claudication, right leg",45538427,pvd
I70.512,ICD10CM,"Atherosclerosis of nonautologous biological bypass graft(s) of the extremities with intermittent claudication, left leg",45543209,pvd
I70.55,ICD10CM,Atherosclerosis of nonautologous biological bypass graft(s) of other extremity with ulceration,45601075,pvd
I70.561,ICD10CM,"Atherosclerosis of nonautologous biological bypass graft(s) of the extremities with gangrene, right leg",45576911,pvd
I70.608,ICD10CM,"Unspecified atherosclerosis of nonbiological bypass graft(s) of the extremities, other extremity",45576912,pvd
I70.609,ICD10CM,"Unspecified atherosclerosis of nonbiological bypass graft(s) of the extremities, unspecified extremity",45596241,pvd
I70.611,ICD10CM,"Atherosclerosis of nonbiological bypass graft(s) of the extremities with intermittent claudication, right leg",45586617,pvd
I70.622,ICD10CM,"Atherosclerosis of nonbiological bypass graft(s) of the extremities with rest pain, left leg",45557585,pvd
I70.633,ICD10CM,Atherosclerosis of nonbiological bypass graft(s) of the right leg with ulceration of ankle,45596243,pvd
I70.645,ICD10CM,Atherosclerosis of nonbiological bypass graft(s) of the left leg with ulceration of other part of foot,45548071,pvd
I70.663,ICD10CM,"Atherosclerosis of nonbiological bypass graft(s) of the extremities with gangrene, bilateral legs",45591508,pvd
I70.728,ICD10CM,"Atherosclerosis of other type of bypass graft(s) of the extremities with rest pain, other extremity",45538436,pvd
I70.735,ICD10CM,Atherosclerosis of other type of bypass graft(s) of the right leg with ulceration of other part of foot,45581807,pvd
I70.748,ICD10CM,Atherosclerosis of other type of bypass graft(s) of the left leg with ulceration of other part of lower leg,45581808,pvd
I70.791,ICD10CM,"Other atherosclerosis of other type of bypass graft(s) of the extremities, right leg",45586623,pvd
I70.798,ICD10CM,"Other atherosclerosis of other type of bypass graft(s) of the extremities, other extremity",45581809,pvd
I71.9,ICD10CM,"Aortic aneurysm of unspecified site, without rupture",35207851,pvd
Z95.811,ICD10CM,Presence of heart assist device,45595565,pvd
I71.01,ICD10CM,Dissection of thoracic aorta,45581812,pvd
I73.1,ICD10CM,Thromboangiitis obliterans [Buerger's disease],35207859,pvd
I70.0,ICD10CM,Atherosclerosis of aorta,35207841,pvd
I71.1,ICD10CM,"Thoracic aortic aneurysm, ruptured",35207844,pvd
I71.02,ICD10CM,Dissection of abdominal aorta,45572129,pvd
I71.03,ICD10CM,Dissection of thoracoabdominal aorta,45567221,pvd
I70.92,ICD10CM,Chronic total occlusion of artery of the extremities,45596247,pvd
I70.209,ICD10CM,"Unspecified atherosclerosis of native arteries of extremities, unspecified extremity",45567207,pvd
I70.212,ICD10CM,"Atherosclerosis of native arteries of extremities with intermittent claudication, left leg",45562385,pvd
I70.213,ICD10CM,"Atherosclerosis of native arteries of extremities with intermittent claudication, bilateral legs",45567208,pvd
I70.223,ICD10CM,"Atherosclerosis of native arteries of extremities with rest pain, bilateral legs",45596234,pvd
I70.268,ICD10CM,"Atherosclerosis of native arteries of extremities with gangrene, other extremity",45567210,pvd
I70.298,ICD10CM,"Other atherosclerosis of native arteries of extremities, other extremity",45552826,pvd
I70.301,ICD10CM,"Unspecified atherosclerosis of unspecified type of bypass graft(s) of the extremities, right leg",45596236,pvd
I70.322,ICD10CM,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with rest pain, left leg",45576904,pvd
I70.35,ICD10CM,Atherosclerosis of unspecified type of bypass graft(s) of other extremity with ulceration,45557576,pvd
I70.431,ICD10CM,Atherosclerosis of autologous vein bypass graft(s) of the right leg with ulceration of thigh,45567215,pvd
I70.433,ICD10CM,Atherosclerosis of autologous vein bypass graft(s) of the right leg with ulceration of ankle,45548064,pvd
I70.434,ICD10CM,Atherosclerosis of autologous vein bypass graft(s) of the right leg with ulceration of heel and midfoot,45601070,pvd
I70.469,ICD10CM,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with gangrene, unspecified extremity",45533486,pvd
I70.498,ICD10CM,"Other atherosclerosis of autologous vein bypass graft(s) of the extremities, other extremity",45533487,pvd
I70.518,ICD10CM,"Atherosclerosis of nonautologous biological bypass graft(s) of the extremities with intermittent claudication, other extremity",45543210,pvd
I70.521,ICD10CM,"Atherosclerosis of nonautologous biological bypass graft(s) of the extremities with rest pain, right leg",45552833,pvd
I70.535,ICD10CM,Atherosclerosis of nonautologous biological bypass graft(s) of the right leg with ulceration of other part of foot,45557581,pvd
I70.538,ICD10CM,Atherosclerosis of nonautologous biological bypass graft(s) of the right leg with ulceration of other part of lower leg,45567217,pvd
I70.545,ICD10CM,Atherosclerosis of nonautologous biological bypass graft(s) of the left leg with ulceration of other part of foot,45548068,pvd
I70.603,ICD10CM,"Unspecified atherosclerosis of nonbiological bypass graft(s) of the extremities, bilateral legs",45591504,pvd
I70.623,ICD10CM,"Atherosclerosis of nonbiological bypass graft(s) of the extremities with rest pain, bilateral legs",45557586,pvd
I70.639,ICD10CM,Atherosclerosis of nonbiological bypass graft(s) of the right leg with ulceration of unspecified site,45591505,pvd
I70.643,ICD10CM,Atherosclerosis of nonbiological bypass graft(s) of the left leg with ulceration of ankle,45533493,pvd
I70.644,ICD10CM,Atherosclerosis of nonbiological bypass graft(s) of the left leg with ulceration of heel and midfoot,45591506,pvd
I70.648,ICD10CM,Atherosclerosis of nonbiological bypass graft(s) of the left leg with ulceration of other part of lower leg,45601077,pvd
I70.65,ICD10CM,Atherosclerosis of nonbiological bypass graft(s) of other extremity with ulceration,45552837,pvd
I70.693,ICD10CM,"Other atherosclerosis of nonbiological bypass graft(s) of the extremities, bilateral legs",45567220,pvd
I70.708,ICD10CM,"Unspecified atherosclerosis of other type of bypass graft(s) of the extremities, other extremity",45576914,pvd
I70.723,ICD10CM,"Atherosclerosis of other type of bypass graft(s) of the extremities with rest pain, bilateral legs",45586620,pvd
I70.738,ICD10CM,Atherosclerosis of other type of bypass graft(s) of the right leg with ulceration of other part of lower leg,45572127,pvd
I70.742,ICD10CM,Atherosclerosis of other type of bypass graft(s) of the left leg with ulceration of calf,45548074,pvd
I70.744,ICD10CM,Atherosclerosis of other type of bypass graft(s) of the left leg with ulceration of heel and midfoot,45557589,pvd
I70.749,ICD10CM,Atherosclerosis of other type of bypass graft(s) of the left leg with ulceration of unspecified site,45548075,pvd
I70.75,ICD10CM,Atherosclerosis of other type of bypass graft(s) of other extremity with ulceration,45596245,pvd
I70.792,ICD10CM,"Other atherosclerosis of other type of bypass graft(s) of the extremities, left leg",45552843,pvd
I71.6,ICD10CM,"Thoracoabdominal aortic aneurysm, without rupture",35207849,pvd
I67.1,ICD10CM,"Cerebral aneurysm, nonruptured",35207829,cevd
G45.4,ICD10CM,Transient global amnesia,35207397,cevd
I66.8,ICD10CM,Occlusion and stenosis of other cerebral arteries,35207826,cevd
I68.8,ICD10CM,Other cerebrovascular disorders in diseases classified elsewhere,35207840,cevd
I63.6,ICD10CM,"Cerebral infarction due to cerebral venous thrombosis, nonpyogenic",35207819,cevd
G45.2,ICD10CM,Multiple and bilateral precerebral artery syndromes,35207395,cevd
I67.3,ICD10CM,Progressive vascular leukoencephalopathy,35207831,cevd
I61.0,ICD10CM,"Nontraumatic intracerebral hemorrhage in hemisphere, subcortical",35207808,cevd
I61.4,ICD10CM,Nontraumatic intracerebral hemorrhage in cerebellum,35207812,cevd
I61.3,ICD10CM,Nontraumatic intracerebral hemorrhage in brain stem,35207811,cevd
I60.31,ICD10CM,Nontraumatic subarachnoid hemorrhage from right posterior communicating artery,45538390,cevd
I63.119,ICD10CM,Cerebral infarction due to embolism of unspecified vertebral artery,45562364,cevd
I63.132,ICD10CM,Cerebral infarction due to embolism of left carotid artery,45572097,cevd
I63.20,ICD10CM,Cerebral infarction due to unspecified occlusion or stenosis of unspecified precerebral arteries,45552802,cevd
I63.22,ICD10CM,Cerebral infarction due to unspecified occlusion or stenosis of basilar artery,45538396,cevd
I63.312,ICD10CM,Cerebral infarction due to thrombosis of left middle cerebral artery,45567188,cevd
I63.319,ICD10CM,Cerebral infarction due to thrombosis of unspecified middle cerebral artery,45548028,cevd
I63.449,ICD10CM,Cerebral infarction due to embolism of unspecified cerebellar artery,45572099,cevd
I63.529,ICD10CM,Cerebral infarction due to unspecified occlusion or stenosis of unspecified anterior cerebral artery,45557554,cevd
I65.22,ICD10CM,Occlusion and stenosis of left carotid artery,45557556,cevd
I66.09,ICD10CM,Occlusion and stenosis of unspecified middle cerebral artery,45533467,cevd
I69.059,ICD10CM,Hemiplegia and hemiparesis following nontraumatic subarachnoid hemorrhage affecting unspecified side,45572105,cevd
I69.10,ICD10CM,Unspecified sequelae of nontraumatic intracerebral hemorrhage,45586604,cevd
I69.139,ICD10CM,Monoplegia of upper limb following nontraumatic intracerebral hemorrhage affecting unspecified side,45533471,cevd
I69.159,ICD10CM,Hemiplegia and hemiparesis following nontraumatic intracerebral hemorrhage affecting unspecified side,45576895,cevd
I69.161,ICD10CM,Other paralytic syndrome following nontraumatic intracerebral hemorrhage affecting right dominant side,45538406,cevd
I69.164,ICD10CM,Other paralytic syndrome following nontraumatic intracerebral hemorrhage affecting left non-dominant side,45557560,cevd
I69.165,ICD10CM,"Other paralytic syndrome following nontraumatic intracerebral hemorrhage, bilateral",45591486,cevd
I69.252,ICD10CM,Hemiplegia and hemiparesis following other nontraumatic intracranial hemorrhage affecting left dominant side,45538409,cevd
I69.293,ICD10CM,Ataxia following other nontraumatic intracranial hemorrhage,45576897,cevd
I69.343,ICD10CM,Monoplegia of lower limb following cerebral infarction affecting right non-dominant side,45586610,cevd
I69.344,ICD10CM,Monoplegia of lower limb following cerebral infarction affecting left non-dominant side,45586611,cevd
I69.362,ICD10CM,Other paralytic syndrome following cerebral infarction affecting left dominant side,45567198,cevd
I69.893,ICD10CM,Ataxia following other cerebrovascular disease,45567202,cevd
I69.921,ICD10CM,Dysphasia following unspecified cerebrovascular disease,45596226,cevd
I69.964,ICD10CM,Other paralytic syndrome following unspecified cerebrovascular disease affecting left non-dominant side,45538420,cevd
I69.969,ICD10CM,Other paralytic syndrome following unspecified cerebrovascular disease affecting unspecified side,45591493,cevd
I69.998,ICD10CM,Other sequelae following unspecified cerebrovascular disease,45562384,cevd
I63.113,ICD10CM,Cerebral infarction due to embolism of bilateral vertebral arteries,37200498,cevd
I69.115,ICD10CM,Cognitive social or emotional deficit following nontraumatic intracerebral hemorrhage,37200527,cevd
I69.119,ICD10CM,Unspecified symptoms and signs involving cognitive functions following nontraumatic intracerebral hemorrhage,37200529,cevd
I69.318,ICD10CM,Other symptoms and signs involving cognitive functions following cerebral infarction,37200544,cevd
I69.811,ICD10CM,Memory deficit following other cerebrovascular disease,37200547,cevd
I69.914,ICD10CM,Frontal lobe and executive function deficit following unspecified cerebrovascular disease,37200558,cevd
I69.915,ICD10CM,Cognitive social or emotional deficit following unspecified cerebrovascular disease,37200559,cevd
G46.0,ICD10CM,Middle cerebral artery syndrome,35207400,cevd
I67.81,ICD10CM,Acute cerebrovascular insufficiency,45533468,cevd
I69.80,ICD10CM,Unspecified sequelae of other cerebrovascular disease,45605823,cevd
I66.3,ICD10CM,Occlusion and stenosis of cerebellar arteries,35207825,cevd
G46.5,ICD10CM,Pure motor lacunar syndrome,35207405,cevd
G46.6,ICD10CM,Pure sensory lacunar syndrome,35207406,cevd
I62.9,ICD10CM,"Nontraumatic intracranial hemorrhage, unspecified",35207818,cevd
I60.01,ICD10CM,Nontraumatic subarachnoid hemorrhage from right carotid siphon and bifurcation,45533459,cevd
I60.02,ICD10CM,Nontraumatic subarachnoid hemorrhage from left carotid siphon and bifurcation,45605801,cevd
I60.2,ICD10CM,Nontraumatic subarachnoid hemorrhage from anterior communicating artery,1569187,cevd
I60.51,ICD10CM,Nontraumatic subarachnoid hemorrhage from right vertebral artery,45567185,cevd
I60.7,ICD10CM,Nontraumatic subarachnoid hemorrhage from unspecified intracranial artery,35207805,cevd
I61.2,ICD10CM,"Nontraumatic intracerebral hemorrhage in hemisphere, unspecified",35207810,cevd
I62.02,ICD10CM,Nontraumatic subacute subdural hemorrhage,45605805,cevd
I63.011,ICD10CM,Cerebral infarction due to thrombosis of right vertebral artery,45601042,cevd
I63.09,ICD10CM,Cerebral infarction due to thrombosis of other precerebral artery,45533463,cevd
I63.12,ICD10CM,Cerebral infarction due to embolism of basilar artery,45581782,cevd
I63.321,ICD10CM,Cerebral infarction due to thrombosis of right anterior cerebral artery,45557553,cevd
I63.349,ICD10CM,Cerebral infarction due to thrombosis of unspecified cerebellar artery,45605807,cevd
I63.511,ICD10CM,Cerebral infarction due to unspecified occlusion or stenosis of right middle cerebral artery,45605809,cevd
I63.521,ICD10CM,Cerebral infarction due to unspecified occlusion or stenosis of right anterior cerebral artery,45538397,cevd
I63.532,ICD10CM,Cerebral infarction due to unspecified occlusion or stenosis of left posterior cerebral artery,45557555,cevd
I65.03,ICD10CM,Occlusion and stenosis of bilateral vertebral arteries,45548034,cevd
I65.21,ICD10CM,Occlusion and stenosis of right carotid artery,45601048,cevd
I65.23,ICD10CM,Occlusion and stenosis of bilateral carotid arteries,45601049,cevd
I66.11,ICD10CM,Occlusion and stenosis of right anterior cerebral artery,45562370,cevd
I66.23,ICD10CM,Occlusion and stenosis of bilateral posterior cerebral arteries,45591478,cevd
I69.00,ICD10CM,Unspecified sequelae of nontraumatic subarachnoid hemorrhage,45548036,cevd
I69.020,ICD10CM,Aphasia following nontraumatic subarachnoid hemorrhage,45576891,cevd
I69.021,ICD10CM,Dysphasia following nontraumatic subarachnoid hemorrhage,45605813,cevd
